lgcode,n_firms,rev_total,exp_total,wage_bill_total,value_added_total,profit_proxy_total,cap_total,cap_fixed_total,emp_total,log_rev_total,log_exp_total,log_value_added_total,log_profit_proxy_total,log_cap_total,log_emp_total,mean_rev_per_worker,median_rev_per_worker,p90_rev_per_worker,mean_value_added_per_worker,median_value_added_per_worker,mean_profit_per_worker,median_profit_per_worker,mean_capital_per_worker,median_capital_per_worker,mean_revenue_per_capital,median_revenue_per_capital,mean_profit_margin,median_profit_margin,wage_share_of_revenue,value_added_share_of_revenue,capital_intensity_aggregate,share_positive_revenue,share_positive_capital
40801,2854,23625592104,11704176852,1424635020,11921415252,11921415252,2020295632576,2006961542402,9937,23.88559637265766,23.183211611025122,23.201602220814376,23.201602220814376,28.33426496939403,9.204121072162266,1019266.0814381517,360000,1500000,390916.7414143884,100000,390916.7414143884,100000,112011267.59878664,200000,6.094001793239706,2.0454545454545454,0.183446999350858,0.29333333333333333,0.06030050014106516,0.5045975228693468,203310418.89664888,0.975823405746321,0.9751226348983882
40802,523,500507124,773295060,69708924,-272787936,-272787936,1000472858153,224150920,1135,20.031132392382457,20.46617124264564,0,0,27.63149386232036,7.035268599281097,505697.01883752964,156000,827999.9999999995,-21453.10631229236,30000,-21453.10631229236,30000,1945929695.4233086,140000,4.828711726662613,1.2,0.2567328625171881,0.25,0.13927658700018825,-0.5450230834276797,881473883.8352423,0.982791586998088,0.982791586998088
40803,565,366323832,252172752,78949620,114151080,114151080,600234140,497619414,1153,19.719028289787527,19.345624938386642,18.553033400890858,18.553033400890858,20.212830372058544,7.050989447068045,261486.53391740154,144000,501996,80806.23578974982,36000,80806.23578974982,36000,276636.8510774996,120000,2.382185894010616,1.2,0.3404980657522883,0.3333333333333333,0.21551865618177962,0.3116124860803487,520584.68343451864,0.984070796460177,0.984070796460177
40804,862,925446648,817298580,104546700,108148068,108148068,1151460403,883055210,1832,20.64578704271928,20.521515046280275,18.49901185537269,18.49901185537269,20.864296890181333,7.513709247839705,672779.5209462398,360000,1686857.1428571446,106321.08601152276,60000,106321.08601152276,60000,364709.388631096,150000,4.836552110498817,2.526315789473684,0.23442688285493773,0.2,0.11296891098577949,0.11686040274036413,628526.4208515284,0.9849187935034803,0.988399071925754
40805,2054,6467921628,3779201040,380112552,2688720588,2688720588,5553379087,3094428015,6553,22.590120661859356,22.052778459422402,21.712331299946175,21.712331299946175,22.43767242411871,8.787830829258759,957005.2269431277,360000,1680000,304714.6677362557,120000,304714.6677362557,120000,525557.5773111706,200000,3.637288128891493,2.16,0.26956042163398525,0.281625,0.05876888649276008,0.41570086074642215,847455.9876392492,0.9678675754625121,0.9678675754625121
40806,3165,14817185436,8357325144,993291516,6459860292,6459860292,5763019386,2869036334,10207,23.41905352224621,22.84640425411325,22.588873528036476,22.588873528036476,22.474727373441784,9.23092700558457,957020.5700336017,420000,1800000,308479.9701211758,120000,308479.9701211758,120000,435598.6271032768,190000,4.281588917453252,2.4,0.3287139068427024,0.3333333333333333,0.06703645036301481,0.43597080699989427,564614.4201038503,0.9649289099526066,0.9785150078988941
40807,1622,2224730964,1617436644,309962040,607294320,607294320,1670463922,1065256366,4452,21.52290183064711,21.204108415102365,20.22452410959734,20.22452410959734,21.236367222999892,8.401333305321703,585685.0148748391,360000,1080000,201100.6220207177,120000,201100.6220207177,120000,293167.1560741026,100000,4.78263947121944,3.8844074844074843,0.36088782560056826,0.3333333333333333,0.13932562858868,0.27297427411542063,375216.51437556156,0.9821208384710234,0.9815043156596794
40808,1100,4613862516,2959239120,208736340,1654623396,1654623396,4312258861,3201006014,3127,22.252331199331625,21.808198018522194,21.226839265198162,21.226839265198162,22.184727701682558,8.048149101665201,521802.8744700225,275000,900000,131732.76498011762,72000,131732.76498011762,72000,719650.6184002411,250000,2.522890532708754,1.2,0.2603220888668279,0.25,0.04524112698983595,0.35862000444575015,1379040.2497601535,0.9781818181818182,0.9781818181818182
40901,1296,3332149692,2808915684,326179176,523234008,523234008,2797201257,645963866,4033,21.926883486112217,21.756064368598093,20.075539357906045,20.075539357906045,21.751885203529334,8.302513718514158,784985.0638307662,390000,1686857.1428571446,30850.79347314459,120000,30850.79347314459,120000,452891.3347707771,160000,134.7272463904197,2.769473684210526,0.12623266865202296,0.2857142857142857,0.09788851226675323,0.15702596112539832,693578.2933300273,0.9791666666666666,0.9783950617283951
40902,238,525414480,387031368,41468388,138383112,138383112,118901655,40048657,772,20.079697996693525,19.77401630455667,18.745536577807343,18.745536577807343,18.59380728923433,6.650279048587422,542226.3067776279,300000,974399.9999999999,212424.36702154748,120000,212424.36702154748,120000,158979.381228881,115000,396.9156311887969,2.618181818181818,0.22613962260104564,0.4,0.07892509547890648,0.2633789460846226,154017.6878238342,0.9873949579831933,0.9873949579831933
40903,379,472181184,259901760,100552776,212279424,212279424,274939774,134791133,923,19.972873336417347,19.37581427527172,19.17341400723366,19.17341400723366,19.432062631646843,6.828712071641684,631377.6601671128,240000,600000,379257.8214714633,60000,379257.8214714633,60000,258613.47710763142,127000,2571.2954073687797,1.9090909090909092,0.33126424543418986,0.3078947368421052,0.21295379698992833,0.4495719676961969,297876.2448537378,0.9709762532981531,0.9683377308707124
40904,402,333912300,232150068,69056496,101762232,101762232,196158796,54847694,878,19.626388944606664,19.262894569651785,18.438149601104634,18.438149601104634,19.09443507794454,6.778784897685177,466881.5375100351,300000,1080000,149150.361516035,96000,149150.361516035,96000,216028.40611487866,140000,21.156426081673313,2.4,0.3303293562989417,0.3615286624203822,0.20681027922601233,0.3047573629363159,223415.48519362186,0.9751243781094527,0.9751243781094527
40905,693,1186329408,1123415688,136995288,62913720,62913720,1454431911,473309292,2014,20.894129846849214,20.83963960360511,17.95727483778623,17.95727483778623,21.097881222840943,7.608374474380783,665085.6996116817,360000,1440000,103143.08583357968,60000,103143.08583357968,60000,456495.82491845073,150000,30.668075675278093,2.4,0.05685633775580277,0.18019406139179994,0.11547828712343612,0.053032251898791335,722160.8296921549,0.9754689754689755,0.9754689754689755
40906,329,462417048,317486364,96697056,144930684,144930684,520179477,325636331,1300,19.951977745317475,19.575945430492972,18.79176615160718,18.79176615160718,20.069684459989187,7.170888478512505,514797.8622133297,300000,1010000,130574.79694327452,90000,130574.79694327452,90000,319617.402029784,150000,3.31976480756355,1.9745366639806607,0.30591718471095675,0.3333333333333333,0.20911222113939018,0.3134198547108929,400138.0592307692,0.9604863221884499,0.9635258358662614
40907,296,221950344,167911320,70335720,54039024,54039024,183592007,80859021,792,19.217964243647256,18.938946546814574,17.80521702870254,17.80521702870254,19.028226505791466,6.675823221634848,263182.684627425,191208,540000,71233.3021978022,60000,71233.3021978022,60000,173977.14892318487,100000,4.078161661240789,1.6359476729559748,0.1517832824788152,0.3333333333333333,0.3168984500425014,0.24347348612354483,231808.08964646465,0.9864864864864865,0.9864864864864865
40908,619,983673276,1197909252,165448404,-214235976,-214235976,449413389,187580048,1819,20.706804364311406,20.903843585022674,0,0,19.92345371255423,7.506591780070841,648461.6353911844,260470,900000,39395.060976472996,60000,39395.060976472996,60000,251242.98024841392,125000,158.27573705867678,2.4,0.12419629045264712,0.23333333333333334,0.16819446866827356,-0.2177918026513511,247066.1841671248,0.9725363489499192,0.9725363489499192
40909,1437,3374591832,2717258268,353990028,657333564,657333564,2566820673,1200822082,4210,21.9395402155869,21.722889219553185,20.30370215689276,20.30370215689276,21.665933878194984,8.345455428161928,869718.334370425,397658.60869565216,1800000,172777.44484132918,120000,172777.44484132918,120000,533829.4844445266,250000,45.27677342533029,2,0.21704130376504854,0.25,0.10489862052152327,0.194789057973397,609696.1218527316,0.9819067501739736,0.9819067501739736
40910,1086,1408227864,1196082792,183699324,212145072,212145072,621992313,271363189,2699,21.06559791752574,20.902317714995306,19.172780905209056,19.172780905209056,20.248438293713924,7.90100705199242,591050.6204688078,300000,1260000,101502.15490500203,60000,101502.15490500203,60000,227557.7969449631,100000,120.48815879432983,3.2,0.2021582257563948,0.21875,0.13044715894074937,0.15064683594415798,230452.87625046313,0.9843462246777164,0.9843462246777164
40911,635,672917280,564066720,107808792,108850560,108850560,900871949,574899376,1506,20.32713296920789,20.15068310211087,18.505486499513037,18.505486499513037,20.618873685605813,7.317876198626496,535719.2421930253,232250,960000,115314.45865139134,60000,115314.45865139134,60000,372195.8324220153,111555.55555555556,4.582905655906637,2.245,0.23254214963775652,0.23076923076923078,0.1602110619005058,0.161759198693783,598188.5451527224,0.9826771653543307,0.9826771653543307
41001,706,673468140,630247764,177442320,43220376,43220376,1675041398,1415422777,1803,20.327951249058128,20.261623577814195,17.581822631818483,17.581822631818483,21.239103717738907,7.4977617006225685,469446.046548068,234000,840000,96031.15657254141,42000,96031.15657254141,42000,936775.9804464228,400000,1.2248134707758602,0.525,0.19190996075930536,0.2,0.2634754481481485,0.06417582871848994,929030.1708264004,0.9617563739376771,0.9617563739376771
41002,858,6362218872,4053230928,157809300,2308987944,2308987944,2387089469,1187507620,2457,22.57364303285669,22.122780160270203,21.560075146430304,21.560075146430304,21.59334066579589,7.80710329012598,1386128.3525362927,198000,900000,517809.502395845,42000,517809.502395845,42000,806623.2339634122,250000,258.47518023783135,0.75,0.26793610239296856,0.25,0.024804129372932394,0.362921802983203,971546.3854293855,0.972027972027972,0.9708624708624709
41003,1461,3355271268,2535063864,391370520,820207404,820207404,3698574402,2242056696,4046,21.933798459243036,21.653484666966097,20.525067799167264,20.525067799167264,22.03121328586434,8.305731144875866,904664.2357756853,360000,1600000,251362.74384708106,90000,251362.74384708106,90000,807366.0214505857,250000,190.46065002979617,1.44,-0.6192037445736911,0.25,0.11664348088114108,0.24445338051277946,914131.0929312902,0.973990417522245,0.9753593429158111
41004,667,1106682012,643801668,171774096,462880344,462880344,1927111475,894099420,1792,20.824632198279225,20.282901269245627,19.952979144525386,19.952979144525386,21.37928807421243,7.491645473605133,723548.7122582693,240000,1674000.000000012,243052.67861361543,72000,243052.67861361543,72000,558002.0547731634,200000,2.4022563345385386,1.2,0.333287606490212,0.3333333333333333,0.15521540436856762,0.4182595713862565,1075397.0284598214,0.9415292353823088,0.9415292353823088
41005,204,223624056,155828688,65780880,67795368,67795368,317617763,257061491,606,19.225476882903326,18.864267814372226,18.032004446743002,18.032004446743002,19.576359217763045,6.408528791059498,483002.9492468113,215640,720000,190774.78805822847,48000,190774.78805822847,48000,697050.88773396,250000,1.8250008565122713,0.8,0.2634144738046028,0.26153846153846155,0.29415833509432454,0.3031667040329507,524121.7211221122,0.946078431372549,0.946078431372549
41006,278,196036008,185351172,76745268,10684836,10684836,550493499,192762007,863,19.093808919708206,19.037762816108565,16.18433619158861,16.18433619158861,20.126325706609524,6.761572768804055,193611.46150425533,120000,459000.00000000035,15843.017249893013,12000,15843.017249893013,12000,367150.8294652557,156069.5,1.2885348516948736,0.72,-0.15557356724817267,0.16666666666666666,0.39148556830436987,0.054504456140527,637883.5446118192,0.9640287769784173,0.9640287769784173
41007,546,422175084,453257148,86713332,-31082064,-31082064,637679009,352393248,1416,19.860930679320763,19.93197018022719,0,0,20.273345595579915,7.256297239690681,315939.90585948713,180000,546300.0000000007,3804.2791263836584,30000,3804.2791263836584,30000,399060.8686335796,150000,1283.9800558373927,1.2,0.09006035904911357,0.2,0.20539661217903613,-0.07362363431187237,450338.2831920904,0.9523809523809523,0.9523809523809523
41101,2907,9206232612,7491225792,797117712,1715006820,1715006820,13317342261,6524048815,9320,22.94314654956515,22.736998278361515,21.26268289481588,21.26268289481588,23.31233295227004,9.140025198061156,802968.9145683285,360000,1398759.8000000012,50654.547294958254,72000,50654.547294958254,72000,1244193.471658543,150000,4.399929497943982,2.4,0.12788500277079984,0.2222222222222222,0.08658457216918299,0.18628758280173685,1428899.3842274677,0.9638802889576883,0.957000343997248
41102,666,696309504,741191544,168580368,-44882040,-44882040,436213109,75240003,3939,20.361304810544866,20.423769645132868,0,0,19.893641466300792,8.27893600229198,367662.9415088652,168000,720000,43839.48164798231,30000,43839.48164798231,30000,279223.12689333135,75000,3.0643168076936473,2.158273381294964,-0.007311054744357628,0.2,0.24210551059777005,-0.06445702628238147,110742.09418634171,0.9714714714714715,0.9324324324324325
41103,364,426355644,302524632,128321220,123831012,123831012,2798450262,2391482994,1206,19.87078440336021,19.527673263524772,18.63442839572796,18.63442839572796,21.75233162340236,7.095893221097532,266111.6150535073,124200,428760.00000000006,107344.36199324347,27570,107344.36199324347,27570,1202060.3617127442,247550,1.089845801586095,0.4073326165837925,0.27491752501212446,0.25,0.30097225592256965,0.29044065381247774,2320439.686567164,0.9972527472527473,0.9945054945054945
41104,248,128818524,110755932,38134692,18062592,18062592,166578149,123786453,612,18.673915188932074,18.522839536560735,16.709353672612597,16.709353672612597,18.930975126634795,6.418364935936212,220396.76246580132,147000,435862.1999999998,39794.40699883463,19015.2,39794.40699883463,19015.2,293105.7833085616,91772.72727272726,2.5183787555695587,1.2857142857142858,0.16542559597016446,0.16666666666666666,0.2960342256366794,0.14021734948616552,272186.5179738562,0.967741935483871,0.9838709677419355
41105,836,6618533136,6196946376,147777504,421586760,421586760,19203212339,652573101,2331,22.613139601829143,22.547322487831014,19.859536152895725,19.859536152895725,23.678343411360494,7.754481547470383,1574194.9209311365,270000,1500000,197989.97182804137,90000,197989.97182804137,90000,4075333.484935895,166666.66666666666,3.6254838707516264,1.8,0.1931038311351973,0.3333333333333333,0.022327833216728644,0.06369791483053475,8238186.331617332,0.9916267942583732,0.9952153110047847
41106,468,469193232,406794012,94643388,62399220,62399220,2520014519,1492069052,1078,19.96652525221845,19.823817504724577,17.94906334928737,17.94906334928737,21.647530500357906,6.983789965258135,521595.2584540037,240000,848399.9999999991,70087.72690633844,36000,70087.72690633844,36000,3961909.9815531787,250000,2.3475500849875135,1.190057142857143,0.08604256009620724,0.2,0.20171516029029166,0.1329925833201277,2337675.8061224488,0.9914529914529915,0.9786324786324786
