outcome_group,dataset,outcome,spec,threshold,lag,treatment_kind,c_mig_log_flag,scale_form,beta,stars,se,pval,mean_y,sd_y,n,n_muni,interpret,err
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_lin_lag6,100,6,log_int,FALSE,log/lin,-0.000240375382275959,"",0.00174802716187259,0.891213228518107,0,0.0225564057652286,305,313,-0.02pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_lin_lag7,0,7,log_int,FALSE,log/lin,-0.00344224865143004,***,0.00124077986790743,0.00697874321638005,0,0.0259333893720646,714,714,-0.34pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_lin_lag7,25,7,log_int,FALSE,log/lin,-0.000196054939091494,"",0.00204262729495458,0.923871731699863,0,0.0279073593231208,469,475,-0.02pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_lin_lag7,50,7,log_int,FALSE,log/lin,-0.000698012183545171,"",0.00157970527242758,0.660290541862211,0,0.025646805838782,399,401,-0.07pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_lin_lag7,100,7,log_int,FALSE,log/lin,-0.000241265363634324,"",0.00179539151566153,0.893675618694335,0,0.0225564057652286,305,313,-0.02pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_lin_lag8,0,8,log_int,FALSE,log/lin,-0.003499038162697,***,0.00129624885023349,0.00858061319179166,0,0.0259333893720646,714,714,-0.35pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_lin_lag8,25,8,log_int,FALSE,log/lin,-0.000138827258947968,"",0.00215244128202404,0.948799700779339,0,0.0279073593231208,469,475,-0.01pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_lin_lag8,50,8,log_int,FALSE,log/lin,-0.000772093191275297,"",0.00160858469724793,0.63310906742742,0,0.025646805838782,399,401,-0.08pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_lin_lag8,100,8,log_int,FALSE,log/lin,-0.000366063062396713,"",0.00178260997773136,0.838183715337071,0,0.0225564057652286,305,313,-0.04pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_lin_lag9,0,9,log_int,FALSE,log/lin,-0.00363164445432488,***,0.0013454269748032,0.008583107236291,0,0.0259333893720646,714,714,-0.36pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_lin_lag9,25,9,log_int,FALSE,log/lin,0.000255375781239497,"",0.00227504715314704,0.91101895886008,0,0.0279073593231208,469,475,+0.03pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_lin_lag9,50,9,log_int,FALSE,log/lin,-0.000605625041474139,"",0.00155738406930573,0.698844598317864,0,0.025646805838782,399,401,-0.06pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_lin_lag9,100,9,log_int,FALSE,log/lin,-0.000271046982957663,"",0.00172983669413447,0.876160829614603,0,0.0225564057652286,305,313,-0.03pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_lin_lag10,0,10,log_int,FALSE,log/lin,-0.003726544871965,**,0.00141474856830929,0.0102430411997197,0,0.0259333893720646,714,714,-0.37pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_lin_lag10,25,10,log_int,FALSE,log/lin,-0.000272897970675656,"",0.00205851717648872,0.895000216467427,0,0.0279073593231208,469,475,-0.03pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_lin_lag10,50,10,log_int,FALSE,log/lin,-0.000681319151022286,"",0.00154256349009576,0.660421805588497,0,0.025646805838782,399,401,-0.07pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_lin_lag10,100,10,log_int,FALSE,log/lin,0.0000294041804308963,"",0.00179952589947119,0.987032346436815,0,0.0225564057652286,305,313,+0.00pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_log_lag0,0,0,log_int,TRUE,log/log,-0.00283083023500266,*,0.00155996891632481,0.0735730365478943,0,0.0259333893720646,714,714,-0.28pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_log_lag0,25,0,log_int,TRUE,log/log,0.00114265815936886,"",0.00212047257517952,0.592075360274515,0,0.0279073593231208,469,475,+0.11pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_log_lag0,50,0,log_int,TRUE,log/log,-0.000300631517267916,"",0.00158278067224827,0.85004388665063,0,0.025646805838782,399,401,-0.03pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_log_lag0,100,0,log_int,TRUE,log/log,-0.000296440789098909,"",0.00160114489490304,0.853913517394493,0,0.0225564057652286,305,313,-0.03pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_log_lag1,0,1,log_int,TRUE,log/log,-0.00293627144252092,*,0.00152543979054451,0.0580382520877469,0,0.0259333893720646,714,714,-0.29pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_log_lag1,25,1,log_int,TRUE,log/log,0.00114393807521474,"",0.00211739161629404,0.59112379080855,0,0.0279073593231208,469,475,+0.11pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_log_lag1,50,1,log_int,TRUE,log/log,-0.000212523480824822,"",0.00158636243314583,0.893907351081692,0,0.025646805838782,399,401,-0.02pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_log_lag1,100,1,log_int,TRUE,log/log,-0.000259301503850085,"",0.00165411212205548,0.876104086666259,0,0.0225564057652286,305,313,-0.03pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_log_lag2,0,2,log_int,TRUE,log/log,-0.00318695345281323,*,0.00164455337095142,0.0564018092989873,0,0.0259333893720646,714,714,-0.32pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_log_lag2,25,2,log_int,TRUE,log/log,0.00113331594319705,"",0.00212580734554017,0.596021337639876,0,0.0279073593231208,469,475,+0.11pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_log_lag2,50,2,log_int,TRUE,log/log,-0.000251424782305372,"",0.00157704887128233,0.873905786167002,0,0.025646805838782,399,401,-0.03pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_log_lag2,100,2,log_int,TRUE,log/log,-0.000213343507840432,"",0.00164768921677554,0.897530052613533,0,0.0225564057652286,305,313,-0.02pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_log_lag3,0,3,log_int,TRUE,log/log,-0.00338930321023655,**,0.00160254978725068,0.0377566012348978,0,0.0259333893720646,714,714,-0.34pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_log_lag3,25,3,log_int,TRUE,log/log,0.000793602182957844,"",0.0020366123150313,0.698234419047795,0,0.0279073593231208,469,475,+0.08pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_log_lag3,50,3,log_int,TRUE,log/log,-0.00037825515584323,"",0.00150975829686602,0.803086555701487,0,0.025646805838782,399,401,-0.04pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_log_lag3,100,3,log_int,TRUE,log/log,-0.0000820438127857521,"",0.00161874068577703,0.959792335039867,0,0.0225564057652286,305,313,-0.01pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_log_lag4,0,4,log_int,TRUE,log/log,-0.00361175108328006,**,0.00139167296192976,0.0113648651109748,0,0.0259333893720646,714,714,-0.36pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_log_lag4,25,4,log_int,TRUE,log/log,0.000196244688467071,"",0.00183491993949698,0.915204189280083,0,0.0279073593231208,469,475,+0.02pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_log_lag4,50,4,log_int,TRUE,log/log,-0.000555796615534792,"",0.00145683501205411,0.704268870345185,0,0.025646805838782,399,401,-0.06pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_log_lag4,100,4,log_int,TRUE,log/log,-0.0000368868548921492,"",0.00162683437264508,0.982006301334644,0,0.0225564057652286,305,313,-0.00pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_log_lag5,0,5,log_int,TRUE,log/log,-0.00344078381433219,***,0.00128501731589601,0.00910468025795954,0,0.0259333893720646,714,714,-0.34pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_log_lag5,25,5,log_int,TRUE,log/log,0.000104864555588207,"",0.00186883766550564,0.955448671968104,0,0.0279073593231208,469,475,+0.01pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_log_lag5,50,5,log_int,TRUE,log/log,-0.000581348235584746,"",0.00148170353296761,0.696288071744921,0,0.025646805838782,399,401,-0.06pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_log_lag5,100,5,log_int,TRUE,log/log,-0.000187109529303556,"",0.0016103744341478,0.9079969474039,0,0.0225564057652286,305,313,-0.02pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_log_lag6,0,6,log_int,TRUE,log/log,-0.00332943891555286,***,0.00123608175992925,0.00871800684334925,0,0.0259333893720646,714,714,-0.33pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_log_lag6,25,6,log_int,TRUE,log/log,0.0000159781510532752,"",0.00193825879421912,0.993451450523178,0,0.0279073593231208,469,475,+0.00pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_log_lag6,50,6,log_int,TRUE,log/log,-0.000586826955275932,"",0.00147178958804091,0.691618327332524,0,0.025646805838782,399,401,-0.06pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_log_lag6,100,6,log_int,TRUE,log/log,-0.000204433016749453,"",0.00163223572681625,0.900862021748465,0,0.0225564057652286,305,313,-0.02pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_log_lag7,0,7,log_int,TRUE,log/log,-0.00349051849773703,***,0.0012746590374798,0.00770812067804361,0,0.0259333893720646,714,714,-0.35pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_log_lag7,25,7,log_int,TRUE,log/log,-0.000209320247885118,"",0.00195505115581919,0.915112276064625,0,0.0279073593231208,469,475,-0.02pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_log_lag7,50,7,log_int,TRUE,log/log,-0.000646591484014055,"",0.00150464544009561,0.66904101326287,0,0.025646805838782,399,401,-0.06pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_log_lag7,100,7,log_int,TRUE,log/log,-0.000198505579080113,"",0.00166767641686837,0.905757927682049,0,0.0225564057652286,305,313,-0.02pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_log_lag8,0,8,log_int,TRUE,log/log,-0.0035567523206877,***,0.00132831882492085,0.00910423914714382,0,0.0259333893720646,714,714,-0.36pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_log_lag8,25,8,log_int,TRUE,log/log,-0.00015909211784592,"",0.00204977070915177,0.938406447791749,0,0.0279073593231208,469,475,-0.02pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_log_lag8,50,8,log_int,TRUE,log/log,-0.000717974601229197,"",0.00153137530275773,0.641001953671158,0,0.025646805838782,399,401,-0.07pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_log_lag8,100,8,log_int,TRUE,log/log,-0.000318159755428509,"",0.00164679224976898,0.847635073826929,0,0.0225564057652286,305,313,-0.03pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_log_lag9,0,9,log_int,TRUE,log/log,-0.00370484281268081,***,0.00136975928794623,0.00845516627263312,0,0.0259333893720646,714,714,-0.37pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_log_lag9,25,9,log_int,TRUE,log/log,0.000227087465920011,"",0.00216155964364316,0.916699222861538,0,0.0279073593231208,469,475,+0.02pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_log_lag9,50,9,log_int,TRUE,log/log,-0.000558164119500108,"",0.00148704704070062,0.708817665060351,0,0.025646805838782,399,401,-0.06pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_log_lag9,100,9,log_int,TRUE,log/log,-0.000228104911626,"",0.00159267167189259,0.886727489598032,0,0.0225564057652286,305,313,-0.02pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_log_lag10,0,10,log_int,TRUE,log/log,-0.00376464918614047,**,0.00145534245188181,0.0116243193281282,0,0.0259333893720646,714,714,-0.38pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_log_lag10,25,10,log_int,TRUE,log/log,-0.000281580953835848,"",0.00192964463008591,0.884496430461807,0,0.0279073593231208,469,475,-0.03pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_log_lag10,50,10,log_int,TRUE,log/log,-0.000614893055860883,"",0.00145114222569675,0.673385621611808,0,0.025646805838782,399,401,-0.06pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_log_log_lag10,100,10,log_int,TRUE,log/log,0.0000716536392011901,"",0.00164629959407998,0.965468175477171,0,0.0225564057652286,305,313,+0.01pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_lin_lin_lag0,0,0,lin_int,FALSE,lin/lin,-0.00607928087490542,"",0.00589307398298032,0.305575882173698,0,0.0259333893720646,714,714,-0.61pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_lin_lin_lag0,25,0,lin_int,FALSE,lin/lin,0.00207313952694803,"",0.00449696056207337,0.646546390387961,0,0.0279073593231208,469,475,+0.21pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_lin_lin_lag0,50,0,lin_int,FALSE,lin/lin,0.000046086606159393,"",0.00227458319592236,0.983906740798386,0,0.025646805838782,399,401,+0.00pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_lin_lin_lag0,100,0,lin_int,FALSE,lin/lin,0.000813324104981557,"",0.00220704556817945,0.714145792789243,0,0.0225564057652286,305,313,+0.08pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_lin_lin_lag1,0,1,lin_int,FALSE,lin/lin,-0.00512347844065475,"",0.00563829123834348,0.366422744918036,0,0.0259333893720646,714,714,-0.51pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_lin_lin_lag1,25,1,lin_int,FALSE,lin/lin,0.00228585605784707,"",0.00437537211639108,0.603390820195388,0,0.0279073593231208,469,475,+0.23pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_lin_lin_lag1,50,1,lin_int,FALSE,lin/lin,0.000275752262612753,"",0.00221666327581248,0.901444274788201,0,0.025646805838782,399,401,+0.03pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_lin_lin_lag1,100,1,lin_int,FALSE,lin/lin,0.000974206575467316,"",0.00216790522675801,0.655225295254381,0,0.0225564057652286,305,313,+0.10pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_lin_lin_lag2,0,2,lin_int,FALSE,lin/lin,-0.0058859467046693,"",0.00562383681989453,0.298642231438985,0,0.0259333893720646,714,714,-0.59pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_lin_lin_lag2,25,2,lin_int,FALSE,lin/lin,0.0022161941590628,"",0.00440719144751981,0.617001205675839,0,0.0279073593231208,469,475,+0.22pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_lin_lin_lag2,50,2,lin_int,FALSE,lin/lin,0.000189881506815503,"",0.00224446358470975,0.932881162009181,0,0.025646805838782,399,401,+0.02pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_lin_lin_lag2,100,2,lin_int,FALSE,lin/lin,0.000936392740433392,"",0.00221609563525769,0.674556595967562,0,0.0225564057652286,305,313,+0.09pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_lin_lin_lag3,0,3,lin_int,FALSE,lin/lin,-0.00643561788112062,"",0.00496344999955982,0.19874344653082,0,0.0259333893720646,714,714,-0.64pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_lin_lin_lag3,25,3,lin_int,FALSE,lin/lin,0.00178205794479809,"",0.00422035005616073,0.674428455503687,0,0.0279073593231208,469,475,+0.18pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_lin_lin_lag3,50,3,lin_int,FALSE,lin/lin,-0.000086817027007017,"",0.00220584715096827,0.968745199425029,0,0.025646805838782,399,401,-0.01pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_lin_lin_lag3,100,3,lin_int,FALSE,lin/lin,0.000917632867975135,"",0.00223356680160511,0.683058891477397,0,0.0225564057652286,305,313,+0.09pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_lin_lin_lag4,0,4,lin_int,FALSE,lin/lin,-0.00617386297539865,"",0.00383056524616784,0.111219859712281,0,0.0259333893720646,714,714,-0.62pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_lin_lin_lag4,25,4,lin_int,FALSE,lin/lin,0.000530356130395138,"",0.00365142768375028,0.885028859642438,0,0.0279073593231208,469,475,+0.05pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_lin_lin_lag4,50,4,lin_int,FALSE,lin/lin,-0.00068777762199653,"",0.00212098018857816,0.746939141230872,0,0.025646805838782,399,401,-0.07pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_lin_lin_lag4,100,4,lin_int,FALSE,lin/lin,0.000338170727818062,"",0.00222882846763794,0.880052640707885,0,0.0225564057652286,305,313,+0.03pp (NA% of mean),""
Firm size distribution (cohort),nec_cs_post2001,share_size_10_50_workers,S_lin_lin_lag5,0,5,lin_int,FALSE,lin/lin,-0.00605640973203666,"",0.00392707800342874,0.12722969441156,0,0.0259333893720646,714,714,-0.61pp (NA% of mean),""
