dataset,outcome,label,group,scaling,lag,model,variant,beta,se,p,sig,mean_y,sd_y,n,n_unit
census,flfp_nonagri,Flfp nonagri,lfp,lin,1,M5,baseline,0.00423412425852982,0.02854478724803085,0.8824837015177982,NA,0.1534189987984578,0.07157587284464446,150,75
census,flfp_nonagri,Flfp nonagri,lfp,lin,2,M2,baseline,-0.03667862392432386,0.04276678449365713,0.39385895359570633,NA,0.1534189987984578,0.07157587284464446,150,75
census,flfp_nonagri,Flfp nonagri,lfp,lin,2,M3,baseline,-0.03007636555257659,0.03806600780149093,0.4319877141426294,NA,0.1534189987984578,0.07157587284464446,150,75
census,flfp_nonagri,Flfp nonagri,lfp,lin,2,M4,baseline,0.00176076890209914,0.04018475528020268,0.965168426032074,NA,0.1534189987984578,0.07157587284464446,150,75
census,flfp_nonagri,Flfp nonagri,lfp,lin,2,M5,baseline,0.00672280077676091,0.0404101505006442,0.8683241027562663,NA,0.1534189987984578,0.07157587284464446,150,75
census,flfp_nonagri,Flfp nonagri,lfp,lin,3,M2,baseline,-0.03583390802069131,0.04343813675340281,0.41205634285211246,NA,0.1534189987984578,0.07157587284464446,150,75
census,flfp_nonagri,Flfp nonagri,lfp,lin,3,M3,baseline,-0.02919578887504445,0.03864900548009178,0.4524016520599342,NA,0.1534189987984578,0.07157587284464446,150,75
census,flfp_nonagri,Flfp nonagri,lfp,lin,3,M4,baseline,0.00261170607612912,0.0406944063311128,0.94900114764864,NA,0.1534189987984578,0.07157587284464446,150,75
census,flfp_nonagri,Flfp nonagri,lfp,lin,3,M5,baseline,0.00762081463218732,0.04090550085594785,0.8527169925847329,NA,0.1534189987984578,0.07157587284464446,150,75
census,flfp_nonagri,Flfp nonagri,lfp,lin,5,M2,baseline,-0.05377206147403024,0.06263160557988592,0.393363949196029,NA,0.1534189987984578,0.07157587284464446,150,75
census,flfp_nonagri,Flfp nonagri,lfp,lin,5,M3,baseline,-0.0434301783499602,0.0556189170261071,0.4373800328460731,NA,0.1534189987984578,0.07157587284464446,150,75
census,flfp_nonagri,Flfp nonagri,lfp,lin,5,M4,baseline,0.00246854943943994,0.05863836633092476,0.9665340724082244,NA,0.1534189987984578,0.07157587284464446,150,75
census,flfp_nonagri,Flfp nonagri,lfp,lin,5,M5,baseline,0.00951814340631628,0.05909276682049505,0.872476247020585,NA,0.1534189987984578,0.07157587284464446,150,75
census,flfp_nonagri,Flfp nonagri,lfp,log,0,M2,baseline,-0.02664381986957384,0.02130855748169519,0.21509982281466047,NA,0.1534189987984578,0.07157587284464446,150,75
census,flfp_nonagri,Flfp nonagri,lfp,log,0,M3,baseline,-0.02355828349959976,0.01796268098138368,0.1937392760743177,NA,0.1534189987984578,0.07157587284464446,150,75
census,flfp_nonagri,Flfp nonagri,lfp,log,0,M4,baseline,-0.00739844453803208,0.02194247834831739,0.7369398219816854,NA,0.1534189987984578,0.07157587284464446,150,75
census,flfp_nonagri,Flfp nonagri,lfp,log,0,M5,baseline,-0.00407482358837851,0.02078247123251282,0.8450926470695124,NA,0.1534189987984578,0.07157587284464446,150,75
census,flfp_nonagri,Flfp nonagri,lfp,log,1,M2,baseline,-0.03937073478522045,0.02646192423060375,0.14104589878868898,NA,0.1534189987984578,0.07157587284464446,150,75
census,flfp_nonagri,Flfp nonagri,lfp,log,1,M3,baseline,-0.03701045963509845,0.02326013270161273,0.1158381137909396,NA,0.1534189987984578,0.07157587284464446,150,75
census,flfp_nonagri,Flfp nonagri,lfp,log,1,M4,baseline,-0.01631652497682783,0.0296254867047269,0.5834573523267363,NA,0.1534189987984578,0.07157587284464446,150,75
census,flfp_nonagri,Flfp nonagri,lfp,log,1,M5,baseline,-0.01248062647120993,0.02888984084811991,0.6669922038056774,NA,0.1534189987984578,0.07157587284464446,150,75
census,flfp_nonagri,Flfp nonagri,lfp,log,2,M2,baseline,-0.05517359440873853,0.03763561407818747,0.1468864171748714,NA,0.1534189987984578,0.07157587284464446,150,75
census,flfp_nonagri,Flfp nonagri,lfp,log,2,M3,baseline,-0.05190117408992095,0.03294529906768662,0.11943596103351976,NA,0.1534189987984578,0.07157587284464446,150,75
census,flfp_nonagri,Flfp nonagri,lfp,log,2,M4,baseline,-0.02252626309337008,0.04224737711987219,0.5954935697997945,NA,0.1534189987984578,0.07157587284464446,150,75
census,flfp_nonagri,Flfp nonagri,lfp,log,2,M5,baseline,-0.0169507986842632,0.04111044436925922,0.6812944652667194,NA,0.1534189987984578,0.07157587284464446,150,75
census,flfp_nonagri,Flfp nonagri,lfp,log,3,M2,baseline,-0.05477640373422118,0.0381394546367645,0.15515573249178105,NA,0.1534189987984578,0.07157587284464446,150,75
census,flfp_nonagri,Flfp nonagri,lfp,log,3,M3,baseline,-0.05132122369575958,0.03332713872566525,0.1278446292968158,NA,0.1534189987984578,0.07157587284464446,150,75
census,flfp_nonagri,Flfp nonagri,lfp,log,3,M4,baseline,-0.0216367152505765,0.0425585203694003,0.612685775894347,NA,0.1534189987984578,0.07157587284464446,150,75
census,flfp_nonagri,Flfp nonagri,lfp,log,3,M5,baseline,-0.01605389741454541,0.04140255373487026,0.6993131504925401,NA,0.1534189987984578,0.07157587284464446,150,75
census,flfp_nonagri,Flfp nonagri,lfp,log,5,M2,baseline,-0.08034091587307932,0.05521398510651169,0.14987543570136633,NA,0.1534189987984578,0.07157587284464446,150,75
census,flfp_nonagri,Flfp nonagri,lfp,log,5,M3,baseline,-0.0749251498045502,0.04818743051908203,0.1242439329355978,NA,0.1534189987984578,0.07157587284464446,150,75
census,flfp_nonagri,Flfp nonagri,lfp,log,5,M4,baseline,-0.0320943686084719,0.06147618437134252,0.6031865694490647,NA,0.1534189987984578,0.07157587284464446,150,75
census,flfp_nonagri,Flfp nonagri,lfp,log,5,M5,baseline,-0.02415567500897313,0.05995483436993264,0.688185003097078,NA,0.1534189987984578,0.07157587284464446,150,75
census,flfp_nonagri,Flfp nonagri,lfp,raw,0,M2,baseline,0.00251379594275293,0.00257402145111399,0.33194781323985223,NA,0.1534189987984578,0.07157587284464446,150,75
census,flfp_nonagri,Flfp nonagri,lfp,raw,0,M3,baseline,-0.00339608016874664,0.00471275931313176,0.4734173589019255,NA,0.1534189987984578,0.07157587284464446,150,75
census,flfp_nonagri,Flfp nonagri,lfp,raw,0,M4,baseline,6.810303667250934e-4,0.00490025140021424,0.8898445458270179,NA,0.1534189987984578,0.07157587284464446,150,75
census,flfp_nonagri,Flfp nonagri,lfp,raw,0,M5,baseline,0.00132958951096409,0.00483273570826084,0.7839896093022781,NA,0.1534189987984578,0.07157587284464446,150,75
census,flfp_nonagri,Flfp nonagri,lfp,raw,1,M2,baseline,0.00256925674439596,0.00315485645382817,0.41803948814602654,NA,0.1534189987984578,0.07157587284464446,150,75
census,flfp_nonagri,Flfp nonagri,lfp,raw,1,M3,baseline,-0.00478749665617017,0.0059467154263982,0.4233609490668001,NA,0.1534189987984578,0.07157587284464446,150,75
census,flfp_nonagri,Flfp nonagri,lfp,raw,1,M4,baseline,1.7364725269457086e-4,0.00627525959499669,0.9779984668889952,NA,0.1534189987984578,0.07157587284464446,150,75
census,flfp_nonagri,Flfp nonagri,lfp,raw,1,M5,baseline,9.378446672964352e-4,0.00632257696399737,0.8824837015178251,NA,0.1534189987984578,0.07157587284464446,150,75
census,flfp_nonagri,Flfp nonagri,lfp,raw,2,M2,baseline,0.00369246158968799,0.00446554082947942,0.41096406854330714,NA,0.1534189987984578,0.07157587284464446,150,75
census,flfp_nonagri,Flfp nonagri,lfp,raw,2,M3,baseline,-0.00666181654643956,0.00843149615885497,0.4319877141426257,NA,0.1534189987984578,0.07157587284464446,150,75
census,flfp_nonagri,Flfp nonagri,lfp,raw,2,M4,baseline,3.900045497842263e-4,0.00890079179189145,0.9651684260320228,NA,0.1534189987984578,0.07157587284464446,150,75
census,flfp_nonagri,Flfp nonagri,lfp,raw,2,M5,baseline,0.0014890783720118,0.00895071609562443,0.868324102756221,NA,0.1534189987984578,0.07157587284464446,150,75
census,flfp_nonagri,Flfp nonagri,lfp,raw,3,M2,baseline,0.00386681860497924,0.00453139124096601,0.3962244165696751,NA,0.1534189987984578,0.07157587284464446,150,75
census,flfp_nonagri,Flfp nonagri,lfp,raw,3,M3,baseline,-0.00646677169400918,0.00856062823683103,0.4524016520599333,NA,0.1534189987984578,0.07157587284464446,150,75
census,flfp_nonagri,Flfp nonagri,lfp,raw,3,M4,baseline,5.784843491797795e-4,0.00901367783185612,0.9490011476486782,NA,0.1534189987984578,0.07157587284464446,150,75
census,flfp_nonagri,Flfp nonagri,lfp,raw,3,M5,baseline,0.00168798550228014,0.00906043457831042,0.8527169925847664,NA,0.1534189987984578,0.07157587284464446,150,75
census,flfp_nonagri,Flfp nonagri,lfp,raw,5,M2,baseline,0.00574639538134817,0.00656437459030022,0.3841936836649349,NA,0.1534189987984578,0.07157587284464446,150,75
census,flfp_nonagri,Flfp nonagri,lfp,raw,5,M3,baseline,-0.0096196423813452,0.01231940811105041,0.4373800328460765,NA,0.1534189987984578,0.07157587284464446,150,75
census,flfp_nonagri,Flfp nonagri,lfp,raw,5,M4,baseline,5.467756226256342e-4,0.01298820625106311,0.9665340724082776,NA,0.1534189987984578,0.07157587284464446,150,75
census,flfp_nonagri,Flfp nonagri,lfp,raw,5,M5,baseline,0.00210823761683104,0.01308885447249888,0.8724762470206414,NA,0.1534189987984578,0.07157587284464446,150,75
census,flfp_wage,Flfp wage,lfp,lin,0,M2,baseline,-0.01503435422892734,0.01647477521827566,0.3644332685885394,NA,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,lin,0,M3,baseline,-0.01156548487851208,0.01463488782494056,0.4318964677481588,NA,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,lin,0,M4,baseline,0.00602690417988769,0.01507722638749891,0.690502741437978,NA,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,lin,0,M5,baseline,0.02724898576296841,0.01061773229025925,0.01229892179941351,**,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,lin,1,M2,baseline,-0.02024770789632313,0.01991451111337852,0.3125939852474665,NA,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,lin,1,M3,baseline,-0.01746176508799424,0.01848272765159053,0.34785536715196363,NA,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,lin,1,M4,baseline,0.00244206703729199,0.01943169852810037,0.9003304811229929,NA,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,lin,1,M5,baseline,0.02945820267038407,0.0147364223623945,0.04928043461147559,**,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,lin,2,M2,baseline,-0.02818298724302712,0.02830201318445442,0.32259513434931675,NA,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,lin,2,M3,baseline,-0.02423487440030003,0.02619670710335714,0.3579150106318193,NA,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,lin,2,M4,baseline,0.00424894693704058,0.02748355578686666,0.8775578668662105,NA,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,lin,2,M5,baseline,0.0425774736682886,0.02071738223208634,0.04339361043434067,**,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,lin,3,M2,baseline,-0.02734770327955663,0.02882540213291152,0.3458429177176775,NA,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,lin,3,M3,baseline,-0.02341957389107531,0.02670846262820074,0.3834006478507631,NA,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,lin,3,M4,baseline,0.00496403586168344,0.02791126135344992,0.8593262272316994,NA,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,lin,3,M5,baseline,0.04361520246560897,0.02102985536981496,0.04156214899376221,**,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,lin,5,M2,baseline,-0.04075567790933665,0.041549189235256,0.3298372560968619,NA,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,lin,5,M3,baseline,-0.03448376374197624,0.03840094137894076,0.3721019545410289,NA,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,lin,5,M4,baseline,0.00652118910430727,0.04042021768604035,0.8722693564094097,NA,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,lin,5,M5,baseline,0.0625880889221362,0.03063170164326385,0.04458909137316642,**,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,log,0,M2,baseline,-0.02043643695995262,0.01348539814046267,0.13391879075493346,NA,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,log,0,M3,baseline,-0.01867305525130462,0.01196520839900263,0.12288193742740748,NA,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,log,0,M4,baseline,4.5587403225171366e-4,0.01607225019591712,0.9774481565326224,NA,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,log,0,M5,baseline,0.02643690387606059,0.01063737833477927,0.01520392517993546,**,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,log,1,M2,baseline,-0.02954516234686899,0.01679917750849611,0.08275806504957506,*,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,log,1,M3,baseline,-0.0283548432280001,0.01552526211803524,0.07182823897824252,*,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,log,1,M4,baseline,-0.00328517618834771,0.02168074915534673,0.8799738992505471,NA,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,log,1,M5,baseline,0.02724463453232218,0.01521705337062541,0.07747956486406858,*,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,log,2,M2,baseline,-0.04155548230084682,0.02388521496579397,0.0860518390703536,*,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,log,2,M3,baseline,-0.03989910935026375,0.02199027931196822,0.07366962174010451,*,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,log,2,M4,baseline,-0.00419266810125725,0.03084509883203437,0.8922484332540788,NA,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,log,2,M5,baseline,0.0399705449589653,0.02152123411079984,0.06725317801321683,*,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,log,3,M2,baseline,-0.04112234553568206,0.02433157223205259,0.0952211104372626,*,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,log,3,M3,baseline,-0.03938458356265813,0.02242254895739975,0.08314485130362785,*,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,log,3,M4,baseline,-0.00344934567956703,0.03110505996121614,0.9120011035145996,NA,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,log,3,M5,baseline,0.04034908759507907,0.0217600745679015,0.06768490746868858,*,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,log,5,M2,baseline,-0.05987646528008472,0.0351965500015276,0.09310361002603586,*,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,log,5,M3,baseline,-0.0570551995287246,0.03229570319850273,0.08141056267006817,*,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,log,5,M4,baseline,-0.00491400691731281,0.04516675920240715,0.9136579986381876,NA,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,log,5,M5,baseline,0.05862993658621693,0.03168114451086244,0.0682146332459241,*,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,raw,0,M2,baseline,0.0016677899083697,0.00190837721521479,0.38498323240063737,NA,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,raw,0,M3,baseline,-0.00256171705309781,0.00324157976125834,0.431896467748164,NA,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,raw,0,M4,baseline,0.00133493955309137,0.00333955630533327,0.6905027414379517,NA,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,raw,0,M5,baseline,0.00603556117550309,0.00235179295627452,0.01229892179941291,**,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,raw,1,M2,baseline,0.00123623590795369,0.00233094045030776,0.5974508076879705,NA,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,raw,1,M3,baseline,-0.00386772382420544,0.00409386369099122,0.34785536715196663,NA,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,raw,1,M4,baseline,5.409098572135305e-4,0.00430405763467671,0.9003304811229721,NA,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,raw,1,M5,baseline,0.00652489549094086,0.00326406932903798,0.0492804346114701,**,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,raw,2,M2,baseline,0.00181667972364644,0.00330161370527983,0.5838119532095456,NA,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,raw,2,M3,baseline,-0.0053679453722084,0.0058024848959326,0.35791501063181796,NA,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,raw,2,M4,baseline,9.411278420811608e-4,0.0060875176681802,0.8775578668661339,NA,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,raw,2,M5,baseline,0.00943077108479726,0.00458883236777296,0.04339361043433144,**,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,raw,3,M2,baseline,0.0019005250071978,0.00336339475327518,0.5737410402101548,NA,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,raw,3,M3,baseline,-0.00518735897744553,0.00591583706998864,0.38340064785074857,NA,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,raw,3,M4,baseline,0.00109951769879398,0.00618225305153029,0.85932622723177,NA,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,raw,3,M5,baseline,0.00966062461748215,0.00465804414522488,0.04156214899376662,**,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,raw,5,M2,baseline,0.00297485777165508,0.00486429811870183,0.5426967643755867,NA,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,raw,5,M3,baseline,-0.00763804082238821,0.00850568285020073,0.372101954541053,NA,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,raw,5,M4,baseline,0.0014444220463258,0.00895294594423758,0.8722693564094297,NA,0.08786400824676141,0.054173621717249675,150,75
census,flfp_wage,Flfp wage,lfp,raw,5,M5,baseline,0.01386305687973905,0.00678482167321095,0.04458909137316697,**,0.08786400824676141,0.054173621717249675,150,75
census,gap_lfp_m_minus_f,Gap lfp m minus f,lfp,lin,0,M2,baseline,0.04046054099497609,0.04837081367843657,0.405585833743377,NA,0.12311978494438912,0.13418749788912285,150,75
